id_show,Paises_Produccion
60107.0,sin informacion
134540.0,sin informacion
102590.0,sin informacion
134573.0,sin informacion
41330.0,sin informacion
215701.0,sin informacion
215759.0,sin informacion
86539.0,United Kingdom
28741.0,sin informacion
235609.0,sin informacion
98402.0,sin informacion
41335.0,Austria
215743.0,sin informacion
41759.0,Philippines
70662.0,Canada
41770.0,Philippines
135898.0,sin informacion
86548.0,Austria
86536.0,United Kingdom
100956.0,sin informacion
207771.0,Czech Republic
135876.0,Thailand
207765.0,sin informacion
55594.0,sin informacion
207744.0,Russia
97660.0,sin informacion
220098.0,sin informacion
86516.0,sin informacion
10152.0,sin informacion
86535.0,United Kingdom
207773.0,sin informacion
204484.0,sin informacion
105639.0,sin informacion
73430.0,Canada
152689.0,United Kingdom
10760.0,sin informacion
102002.0,India
90140.0,Czechoslovakia
19140.0,sin informacion
73454.0,Germany
76774.0,sin informacion
33140.0,Chile
90176.0,Germany
90170.0,Germany
90147.0,Canada
235633.0,sin informacion
90145.0,Czechoslovakia
10745.0,sin informacion
54593.0,sin informacion
69672.0,sin informacion
50070.0,sin informacion
90133.0,Czechoslovakia
215758.0,sin informacion
215756.0,sin informacion
100951.0,sin informacion
133969.0,sin informacion
98105.0,France
53234.0,sin informacion
50027.0,sin informacion
50026.0,Indonesia
207767.0,Japan
207716.0,sin informacion
10165.0,sin informacion
86573.0,Germany
86567.0,United States of America
134576.0,sin informacion
215745.0,sin informacion
134545.0,sin informacion
55587.0,sin informacion
55586.0,sin informacion
207703.0,sin informacion
86552.0,United Kingdom
215757.0,Italy
54527.0,United Kingdom
102586.0,sin informacion
89531.0,Sweden
69668.0,sin informacion
154660.0,sin informacion
41766.0,sin informacion
225914.0,sin informacion
100948.0,sin informacion
134516.0,sin informacion
235666.0,South Korea
86510.0,Canada
89536.0,sin informacion
219286.0,Philippines
73656.0,Canada
73143.0,United States of America
219281.0,Philippines
216493.0,sin informacion
109441.0,Hong Kong
201688.0,Finland
226754.0,Philippines
1359.0,sin informacion
89550.0,Sweden
7848.0,United Kingdom
83272.0,Canada
204187.0,Japan
206574.0,Denmark
230362.0,sin informacion
83622.0,United Kingdom
230316.0,sin informacion
230315.0,sin informacion
7850.0,sin informacion
220474.0,Philippines
83271.0,Canada
219278.0,Netherlands
109438.0,Hong Kong
52271.0,Egypt
75762.0,sin informacion
220410.0,sin informacion
153279.0,sin informacion
73658.0,Canada
154616.0,sin informacion
154615.0,sin informacion
73185.0,Germany
219282.0,France
129721.0,Philippines
129720.0,sin informacion
154608.0,sin informacion
201653.0,sin informacion
219203.0,sin informacion
219262.0,sin informacion
73152.0,Venezuela
206131.0,sin informacion
70246.0,sin informacion
206129.0,sin informacion
204198.0,sin informacion
109439.0,Hong Kong
204191.0,sin informacion
129732.0,sin informacion
109437.0,Hong Kong
133971.0,Germany
44626.0,Ireland
44625.0,Philippines
156500.0,sin informacion
206190.0,China
111558.0,Japan
201660.0,Hong Kong
137465.0,United Kingdom
9572.0,United States of America
24548.0,sin informacion
119641.0,sin informacion
133930.0,sin informacion
133928.0,United Kingdom
153260.0,Germany
201663.0,sin informacion
220465.0,sin informacion
204188.0,sin informacion
218433.0,United States of America
206197.0,sin informacion
83298.0,Germany
153274.0,sin informacion
104116.0,sin informacion
238321.0,Germany
153286.0,China
73144.0,sin informacion
104170.0,sin informacion
204186.0,sin informacion
220408.0,Hong Kong
220404.0,sin informacion
153299.0,sin informacion
104121.0,sin informacion
129728.0,sin informacion
134569.0,sin informacion
129727.0,United Arab Emirates
122188.0,sin informacion
73724.0,United States of America
196948.0,France
196947.0,Japan
30962.0,Philippines
122157.0,sin informacion
225820.0,sin informacion
83904.0,United States of America
39465.0,Japan
83971.0,China
131117.0,sin informacion
131112.0,China
131110.0,China
131109.0,United Kingdom
201472.0,Iceland
17355.0,sin informacion
81077.0,sin informacion
23149.0,sin informacion
134765.0,sin informacion
122159.0,Belgium
81082.0,Germany
83945.0,United States of America
51931.0,Sweden
131115.0,China
225866.0,United States of America
225865.0,sin informacion
34456.0,sin informacion
234351.0,sin informacion
83999.0,Canada
61318.0,United States of America
196983.0,United States of America
62092.0,sin informacion
10399.0,sin informacion
19080.0,United States of America
211417.0,Japan
211415.0,sin informacion
122114.0,sin informacion
82764.0,Japan
225821.0,sin informacion
81073.0,sin informacion
30950.0,sin informacion
30945.0,Hong Kong
157809.0,sin informacion
226757.0,sin informacion
214989.0,sin informacion
20720.0,United States of America
153273.0,sin informacion
54859.0,Greece
104126.0,Japan
220445.0,sin informacion
54002.0,sin informacion
153258.0,South Korea
154609.0,China
215776.0,sin informacion
206170.0,sin informacion
206192.0,sin informacion
238408.0,sin informacion
220476.0,sin informacion
104128.0,sin informacion
201479.0,South Korea
229151.0,sin informacion
201473.0,sin informacion
134788.0,sin informacion
69859.0,United States of America
154671.0,Russia
228857.0,sin informacion
45791.0,Japan
81070.0,Germany
34542.0,sin informacion
215726.0,sin informacion
234355.0,sin informacion
79348.0,United States of America
221348.0,Netherlands
215778.0,sin informacion
230340.0,sin informacion
220809.0,sin informacion
119604.0,sin informacion
20713.0,sin informacion
221363.0,Brazil
62065.0,Germany
123671.0,Japan
220829.0,China
220458.0,sin informacion
93404.0,sin informacion
73748.0,Germany
73746.0,United Kingdom
122134.0,sin informacion
7079.0,United Kingdom
122120.0,Germany
205602.0,Germany
42539.0,sin informacion
7760.0,sin informacion
216615.0,Brazil
7082.0,Australia
73742.0,France
138210.0,sin informacion
36821.0,sin informacion
81017.0,Thailand
220434.0,United Kingdom
74066.0,sin informacion
152676.0,sin informacion
86426.0,Soviet Union
98116.0,sin informacion
18337.0,sin informacion
123645.0,Netherlands
26199.0,sin informacion
69858.0,France
13348.0,sin informacion
220427.0,sin informacion
139849.0,sin informacion
123640.0,Japan
83636.0,sin informacion
104133.0,Canada
83277.0,Canada
230338.0,sin informacion
84279.0,China
40330.0,sin informacion
220466.0,sin informacion
73383.0,Canada
224723.0,sin informacion
69842.0,sin informacion
224721.0,sin informacion
206126.0,sin informacion
83294.0,sin informacion
83278.0,Japan
220448.0,sin informacion
220881.0,sin informacion
206189.0,Portugal
224724.0,sin informacion
224722.0,sin informacion
123666.0,Japan
69813.0,sin informacion
209601.0,sin informacion
39481.0,sin informacion
205650.0,sin informacion
45741.0,United States of America
45742.0,Australia
122122.0,sin informacion
39454.0,sin informacion
73705.0,Israel
73702.0,Canada
224462.0,Germany
82106.0,Germany
82105.0,Germany
36892.0,sin informacion
56893.0,sin informacion
122153.0,Germany
24553.0,United Kingdom
226756.0,sin informacion
119642.0,sin informacion
154605.0,sin informacion
220413.0,sin informacion
75761.0,France
75761.0,United Kingdom
75761.0,United States of America
20714.0,Chile
20714.0,Puerto Rico
41625.0,sin informacion
206196.0,sin informacion
206175.0,United Kingdom
129719.0,South Korea
111555.0,sin informacion
133995.0,sin informacion
133932.0,France
119638.0,sin informacion
153291.0,Italy
70259.0,sin informacion
153285.0,sin informacion
204183.0,France
204182.0,sin informacion
206176.0,Yugoslavia
154606.0,sin informacion
137489.0,sin informacion
156453.0,Poland
129733.0,sin informacion
220467.0,sin informacion
230314.0,sin informacion
217297.0,sin informacion
24552.0,sin informacion
111557.0,Japan
201693.0,Malaysia
201659.0,Brazil
24547.0,sin informacion
92382.0,sin informacion
201652.0,sin informacion
44664.0,Japan
44663.0,Japan
109976.0,sin informacion
117797.0,sin informacion
52482.0,sin informacion
74085.0,sin informacion
196984.0,sin informacion
51967.0,sin informacion
205612.0,sin informacion
229142.0,sin informacion
7720.0,sin informacion
209602.0,sin informacion
10354.0,sin informacion
39482.0,Hong Kong
10339.0,sin informacion
10362.0,sin informacion
122162.0,Netherlands
207625.0,India
204200.0,sin informacion
218430.0,sin informacion
5607.0,Australia
133947.0,sin informacion
113096.0,Slovakia
237966.0,United States of America
26825.0,sin informacion
235202.0,sin informacion
158973.0,Canada
109417.0,Hong Kong
211711.0,sin informacion
26807.0,sin informacion
73316.0,sin informacion
26802.0,sin informacion
26801.0,sin informacion
109494.0,sin informacion
109493.0,Japan
62020.0,sin informacion
61321.0,France
225845.0,sin informacion
83906.0,Canada
225803.0,sin informacion
30942.0,sin informacion
122167.0,sin informacion
234391.0,sin informacion
62021.0,Czech Republic
123669.0,sin informacion
13336.0,sin informacion
7726.0,sin informacion
139817.0,sin informacion
216644.0,sin informacion
19100.0,sin informacion
62086.0,sin informacion
209620.0,Belgium
209658.0,sin informacion
234353.0,sin informacion
205601.0,Germany
83995.0,Canada
205603.0,Germany
56880.0,sin informacion
139816.0,sin informacion
220428.0,Belgium
56896.0,South Korea
81055.0,sin informacion
62027.0,sin informacion
10325.0,sin informacion
73701.0,sin informacion
26182.0,sin informacion
20777.0,Germany
51981.0,sin informacion
83987.0,sin informacion
196981.0,sin informacion
73153.0,sin informacion
82712.0,sin informacion
234389.0,sin informacion
139811.0,sin informacion
122147.0,Canada
7790.0,sin informacion
116663.0,Denmark
116664.0,Denmark
7787.0,sin informacion
34437.0,Australia
139810.0,sin informacion
122154.0,Japan
73706.0,South Korea
205604.0,Germany
139861.0,sin informacion
139852.0,sin informacion
104348.0,Denmark
104371.0,Norway
104370.0,Germany
104369.0,sin informacion
104368.0,sin informacion
104367.0,Germany
122184.0,China
229137.0,sin informacion
7776.0,sin informacion
196980.0,sin informacion
228706.0,sin informacion
228705.0,Czechoslovakia
211422.0,United States of America
61397.0,Germany
234354.0,sin informacion
54044.0,sin informacion
196988.0,sin informacion
81036.0,Singapore
139853.0,sin informacion
199454.0,Germany
234392.0,sin informacion
73486.0,Poland
69196.0,South Korea
69118.0,Czech Republic
73476.0,United States of America
235674.0,sin informacion
53209.0,Greece
92373.0,sin informacion
152502.0,China
235627.0,sin informacion
139845.0,sin informacion
102062.0,sin informacion
69197.0,sin informacion
73478.0,sin informacion
152507.0,China
152504.0,Hong Kong
152503.0,China
152552.0,Hong Kong
102573.0,Russia
68339.0,United States of America
68338.0,Australia
102060.0,sin informacion
204189.0,sin informacion
235691.0,sin informacion
40331.0,sin informacion
15084.0,sin informacion
152664.0,Pakistan
133936.0,United Kingdom
60713.0,United States of America
133991.0,sin informacion
15051.0,Australia
15049.0,sin informacion
235673.0,sin informacion
40921.0,sin informacion
235686.0,sin informacion
235651.0,sin informacion
204499.0,sin informacion
83284.0,Canada
73125.0,sin informacion
220477.0,sin informacion
133994.0,South Korea
218438.0,Malaysia
218434.0,sin informacion
109440.0,Hong Kong
83280.0,Canada
129717.0,sin informacion
54876.0,sin informacion
54016.0,Hong Kong
224726.0,sin informacion
36861.0,sin informacion
134012.0,sin informacion
156516.0,sin informacion
220831.0,Brazil
122168.0,sin informacion
34586.0,Germany
34586.0,Austria
34586.0,Switzerland
220429.0,sin informacion
139813.0,sin informacion
139812.0,sin informacion
73717.0,sin informacion
220833.0,Brazil
95727.0,Czechoslovakia
119648.0,sin informacion
119673.0,United Kingdom
119672.0,sin informacion
119671.0,sin informacion
15086.0,sin informacion
206413.0,Czechoslovakia
119658.0,sin informacion
15078.0,sin informacion
73447.0,Canada
44619.0,sin informacion
104125.0,United Kingdom
83282.0,Canada
119651.0,sin informacion
95726.0,sin informacion
109965.0,Hong Kong
95750.0,sin informacion
95748.0,Taiwan
235670.0,Denmark
235285.0,sin informacion
95799.0,sin informacion
102061.0,sin informacion
220834.0,sin informacion
83230.0,United States of America
97634.0,sin informacion
134774.0,sin informacion
194607.0,Germany
194629.0,sin informacion
194628.0,sin informacion
194627.0,sin informacion
134767.0,Norway
134786.0,sin informacion
81076.0,sin informacion
79765.0,sin informacion
7093.0,Philippines
27490.0,sin informacion
104358.0,Ukraine
104357.0,Russia
108000.0,sin informacion
228858.0,sin informacion
79726.0,sin informacion
7735.0,sin informacion
101810.0,sin informacion
230604.0,sin informacion
79745.0,Malaysia
216605.0,sin informacion
110519.0,sin informacion
117528.0,Austria
97672.0,sin informacion
139801.0,Netherlands
69860.0,sin informacion
134779.0,sin informacion
230607.0,sin informacion
109447.0,Slovakia
211794.0,sin informacion
129738.0,sin informacion
129736.0,India
131174.0,sin informacion
64183.0,Canada
121141.0,Czechoslovakia
17372.0,sin informacion
79729.0,United States of America
222068.0,sin informacion
134777.0,sin informacion
216643.0,sin informacion
216641.0,Hong Kong
62040.0,sin informacion
134766.0,Yugoslavia
121136.0,Chile
194630.0,Denmark
122193.0,sin informacion
73722.0,Belgium
82706.0,Russia
30934.0,sin informacion
196991.0,Thailand
122179.0,China
62001.0,sin informacion
225819.0,sin informacion
228708.0,South Korea
62091.0,South Korea
211414.0,sin informacion
211413.0,sin informacion
32498.0,sin informacion
211412.0,sin informacion
107997.0,Hong Kong
134782.0,sin informacion
79717.0,sin informacion
216612.0,Russia
216612.0,Ukraine
216614.0,Brazil
79742.0,Lebanon
58960.0,Philippines
134789.0,sin informacion
36864.0,sin informacion
117526.0,sin informacion
134713.0,South Korea
79752.0,United Kingdom
228856.0,sin informacion
228852.0,Hong Kong
229168.0,sin informacion
154678.0,South Korea
229165.0,United Kingdom
229163.0,United Kingdom
229112.0,Germany
229111.0,Netherlands
229110.0,sin informacion
138209.0,China
71282.0,South Korea
7091.0,sin informacion
229167.0,sin informacion
119675.0,sin informacion
129718.0,United Kingdom
220468.0,sin informacion
224729.0,India
224727.0,sin informacion
93436.0,sin informacion
34564.0,sin informacion
123668.0,sin informacion
62016.0,United States of America
118944.0,Italy
127243.0,Japan
61320.0,sin informacion
7758.0,sin informacion
13326.0,Australia
230693.0,sin informacion
230692.0,sin informacion
69849.0,sin informacion
61323.0,Germany
118905.0,Denmark
122161.0,sin informacion
101812.0,Canada
81004.0,Germany
81004.0,Switzerland
81003.0,Germany
81003.0,Austria
228704.0,Hong Kong
15990.0,Norway
123643.0,sin informacion
118962.0,Poland
13363.0,United States of America
39410.0,sin informacion
134051.0,United Kingdom
134048.0,Brazil
235243.0,sin informacion
68382.0,sin informacion
154573.0,sin informacion
127838.0,Germany
214794.0,Netherlands
102553.0,sin informacion
74056.0,sin informacion
69811.0,sin informacion
134776.0,sin informacion
134775.0,sin informacion
97632.0,sin informacion
117527.0,Brazil
228862.0,sin informacion
71299.0,United Kingdom
209297.0,sin informacion
207663.0,sin informacion
81072.0,Germany
69840.0,sin informacion
228713.0,sin informacion
234400.0,China
209657.0,China
17422.0,sin informacion
207661.0,South Korea
101811.0,Canada
7703.0,sin informacion
123675.0,Japan
13324.0,sin informacion
13342.0,United Kingdom
228843.0,sin informacion
214782.0,Germany
207665.0,Sweden
235220.0,sin informacion
207664.0,sin informacion
69810.0,Japan
73331.0,Vietnam
73374.0,Germany
156486.0,China
28784.0,sin informacion
89569.0,China
55677.0,sin informacion
90126.0,Czechoslovakia
89548.0,Japan
131144.0,sin informacion
89598.0,sin informacion
216496.0,France
73301.0,New Zealand
220095.0,China
156480.0,China
84201.0,sin informacion
156587.0,Australia
156587.0,Germany
153508.0,sin informacion
89553.0,Mexico
135812.0,China
83661.0,Germany
